id,title,budget,genres,overview,revenue,runtime,vote_average,vote_count,year
11236,The Secret Garden,0.0,"['Drama', 'Family', 'Fantasy']","A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",0,102.0,7.1,232,1993
11592,Serial Mom,13000000.0,"['Comedy', 'Crime', 'Horror', 'Thriller']","A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",7820688,95.0,6.4,137,1994
8850,The Shadow,25000000.0,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",48063435,108.0,5.4,140,1994
10445,Shadowlands,22000000.0,"['Drama', 'Romance']","C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham",0,131.0,6.8,61,1993
695,Short Cuts,0.0,"['Comedy', 'Drama']","Multi-storied, fish-eyed look at American culture with some 22 characters intersecting--profoundly or fleetingly--through each other's lives. Running the emotional gamut from disturbing to humorous, Altman's portrait of the contemporary human condition is nevertheless fascinating. Based on nine stories and a prose poem by Raymond Carver.",6110979,187.0,6.9,136,1993
43535,A Simple Twist of Fate,0.0,"['Drama', 'Family']","When Michael McCann is thrown over by the woman he loves, he becomes something of a misanthrope and a miser, spending all of his spare money on collectible gold coins. Living in the same town is an affluent family with two sons: John and Tanny. Tanny's a wild boy, whom John cannot control, and one night he breaks into McCann's house, and steals the gold and disappears, which nearly confirms McCann's distrust of mankind. But then, a mysterious young woman dies in the snow outside McCann's house, and her small daughter makes her way to McCann's house and into McCann's life and heart. He names her Matilda, and raises her, finding companionship and a new joy in life with his adopted daughter. But the secret of Matilda's birth may tear them apart.",0,106.0,5.7,26,1994
12519,Sirens,0.0,"['Comedy', 'Drama']","In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",7770731,98.0,5.2,31,1993
23210,Six Degrees of Separation,0.0,"['Mystery', 'Drama', 'Comedy']","The story of a young, gay black con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",0,112.0,6.5,75,1993
858,Sleepless in Seattle,21000000.0,"['Comedy', 'Drama', 'Romance']",A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dad’s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,227799884,105.0,6.5,630,1993
867,Sliver,40000000.0,"['Drama', 'Thriller']",A women moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after the tenant fell from the balcony.,116300000,108.0,4.9,144,1993
78,Blade Runner,28000000.0,"['Science Fiction', 'Drama', 'Thriller']","In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",33139618,117.0,7.9,3833,1982
13203,Son in Law,0.0,"['Comedy', 'Drama', 'Romance']","Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",36448200,95.0,5.6,81,1993
10442,So I Married an Axe Murderer,20000000.0,"['Comedy', 'Crime', 'Romance']","Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",11585483,93.0,6.1,131,1993
11074,Striking Distance,30.0,"['Crime', 'Action', 'Mystery', 'Thriller']","Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",0,102.0,5.4,223,1993
33367,Harem,0.0,"['History', 'Drama', 'Romance']","Diane is a sophisticated trainee on the New York Stock Exchange who is suddenly kidnapped and held captive in a North African desert hideaway by Selim, an Arab mogul.",0,113.0,4.0,4,1985
9607,Super Mario Bros.,48000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",20915465,104.0,4.0,236,1993
17585,Surviving the Game,7400000.0,"['Action', 'Adventure', 'Thriller', 'Crime']",Mason is a man down on his luck with nothing to lose when he's approached to lead a group of wealthy hunters on an expedition in the Pacific Northwest. But things get really twisted when Mason discovers the group isn't after wild animals -- they're after him.,7690013,96.0,6.1,53,1994
9057,Terminal Velocity,50000000.0,"['Action', 'Thriller']",A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,16478900,102.0,5.0,82,1994
20967,Thirty Two Short Films About Glenn Gould,0.0,"['Drama', 'Music']","A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",0,93.0,7.4,9,1993
10635,Threesome,0.0,"['Comedy', 'Drama', 'Family', 'Romance']","Eddy and Stuart share two-thirds of a dormitory suite. Due to bureaucratic error, a woman named Alex is added to their room. At first, relations among the three are tense. Soon, however, Alex falls for Eddy, and Stuart lusts after Alex.",0,93.0,6.3,57,1994
9479,The Nightmare Before Christmas,18000000.0,"['Fantasy', 'Animation', 'Family']","Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",75634409,76.0,7.6,2135,1993
10057,The Three Musketeers,30000000.0,"['Action', 'Adventure', 'Comedy']","D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",53898845,105.0,6.2,219,1993
11969,Tombstone,25000000.0,"['Action', 'Adventure', 'Drama', 'History', 'Western']","Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",56505065,130.0,7.4,632,1993
41590,Trial by Jury,0.0,"['Drama', 'Action', 'Thriller']","Valerie is a juror in the trail of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",0,107.0,5.5,5,1994
319,True Romance,12500000.0,"['Action', 'Thriller', 'Crime', 'Romance']","Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",12281551,120.0,7.5,762,1993
